Date,Open,High,Low,Vol.,Change %,Crude_Oil_Price,EURUSD,Carbon_Price_USD,EuroNext100_Price,Total_MtCO2_per_day,Natural_Gas_Price
2023-09-25,85.95,85.95,84.77,14090.0,-0.48,88.17,1.059,89.89851,1320.49,14.66222436616,2.906
2023-09-26,84.99,85.13,82.51,16300.0,-2.8,88.78,1.057,87.21307,1310.55,15.03376559809,2.845
2023-09-27,83.0,83.05,81.61,14840.0,-0.79,91.3,1.05,85.953,1312.13,15.35069314848,2.899
2023-09-28,81.83,83.24,81.82,11320.0,1.53,89.59,1.0559,87.755849,1317.92,15.37972657464,3.34
2023-09-29,83.0,83.24,81.42,11380.0,-2.0,88.8,1.057,86.09264999999999,1323.71,15.29256187285,3.312
2023-10-02,81.42,81.66,80.62,14760.0,-0.92,87.17,1.0476,84.54132000000001,1310.08,15.566436605762,3.233
2023-10-03,80.7,80.91,79.52,23910.0,-1.12,87.44,1.0465,83.5107,1295.75,15.049957246728,3.313
2023-10-04,79.87,82.39,79.56,20900.0,2.53,82.55,1.0503,85.93554599999999,1294.31,14.93103808585,3.32
2023-10-05,81.85,82.37,80.3,15010.0,-1.17,80.81,1.0548,85.291128,1295.87,15.12950135868,3.511
2023-10-06,80.85,81.15,80.0,12050.0,-0.3,81.28,1.0586,85.34433200000001,1305.88,15.18678946653,3.641
2023-10-09,80.65,81.96,80.0,16510.0,1.25,84.6,1.0565,86.24209499999999,1304.03,15.48976728806,3.631
2023-10-10,81.87,85.06,81.6,26150.0,3.81,84.13,1.0603,89.849822,1330.16,16.12065557158,3.659
2023-10-11,84.68,85.03,83.5,21430.0,-1.13,82.07,1.0617,88.94922600000001,1323.6,16.06192065967,3.658
2023-10-12,83.78,85.69,83.5,16720.0,1.99,81.8,1.0526,89.94467,1324.39,16.16231290617,3.639
2023-10-13,85.23,86.6,84.73,22820.0,0.25,86.35,1.0509,90.02009399999999,1309.15,15.967420396906,3.584
2023-10-16,85.58,85.93,82.99,18290.0,-2.63,85.26,1.0558,88.064278,1313.73,16.295852575076,3.479
2023-10-17,83.29,83.66,81.45,16430.0,-0.91,85.44,1.0575,87.40237500000002,1314.38,16.526219708155,3.468
2023-10-18,82.61,83.35,81.52,15860.0,-1.04,87.27,1.0535,86.16576500000002,1302.51,16.8102992207,3.463
2023-10-19,81.7,82.24,80.84,17070.0,0.26,88.37,1.0579,86.74780000000001,1293.2,16.70864108172,3.326
2023-10-20,81.98,82.5,81.05,15050.0,-0.4,88.08,1.0593,86.513031,1274.5,16.88539654565,3.258
2023-10-23,81.39,81.5,80.06,17530.0,-1.68,84.42,1.0668,85.66404,1278.93,16.86586347888,3.273
2023-10-24,80.26,81.34,80.21,17180.0,0.45,82.97,1.0588,85.402808,1286.11,16.84592502589,3.322
2023-10-25,80.74,80.98,79.75,18430.0,-0.91,84.69,1.0563,84.43005900000001,1286.38,17.09764862772,3.376
2023-10-26,79.94,80.71,79.49,18950.0,-0.44,82.54,1.056,84.03648,1281.47,17.41912384334,3.477
2023-10-27,79.64,80.36,79.3,15860.0,-0.28,84.7,1.0564,83.835904,1270.18,17.807953788926,3.483
2023-10-30,79.45,80.98,78.48,24810.0,-0.73,81.68,1.0613,83.609214,1274.02,17.203797628957,3.589
2023-10-31,78.65,79.5,78.15,21720.0,0.8,80.5,1.0576,83.984016,1286.0,16.842732212342,3.813
2023-11-01,79.4,80.16,78.37,19680.0,-0.94,80.1,1.0568,83.127888,1294.67,16.00081987533,3.753
2023-11-02,78.35,79.2,76.24,34240.0,0.51,82.16,1.062,83.96172,1316.95,15.353126525698,3.75
2023-11-03,78.61,79.7,77.1,19750.0,-2.35,80.23,1.0729,82.82788,1318.73,14.944425137817,3.795
2023-11-06,77.48,77.48,75.6,18330.0,-1.71,80.6,1.0715,81.30541999999998,1315.23,14.902855664248,3.564
2023-11-07,75.71,76.5,74.86,21350.0,-0.69,77.21,1.0699,80.62766400000001,1308.06,15.052960755345,3.463
2023-11-08,75.28,76.38,74.84,19630.0,0.05,75.31,1.0707,80.73078000000001,1310.55,15.705223130418,3.389
2023-11-09,75.65,77.69,75.19,22230.0,2.52,75.75,1.0666,82.44818,1323.78,16.237436584297,3.333
2023-11-10,77.69,78.85,76.29,18970.0,1.55,77.15,1.0681,83.84585,1317.17,16.669269813588,3.284
2023-11-13,78.5,78.92,76.17,19750.0,-1.86,78.19,1.0697,82.40968800000002,1329.06,17.91471365009,3.4
2023-11-14,77.39,79.09,76.6,19810.0,1.99,78.17,1.0879,85.476303,1342.78,17.71410961276,3.316
2023-11-15,78.57,80.27,78.57,20260.0,1.57,76.79,1.0846,86.55108,1347.81,17.875059283881,3.362
2023-11-16,79.8,79.89,76.49,23120.0,-3.26,73.09,1.085,83.762,1336.09,18.270465447334,3.239
2023-11-17,77.09,77.68,76.02,15960.0,-1.26,76.04,1.0907,83.14406100000001,1347.96,18.747394354159,3.131
2023-11-20,76.63,77.8,76.15,15540.0,0.56,77.83,1.0938,83.850708,1350.41,18.649656973973,3.05
2023-11-21,76.61,76.71,75.08,16440.0,-1.89,77.92,1.0909,82.046589,1345.24,19.3989398842146,2.993
2023-11-22,75.37,76.2,74.88,18870.0,-0.15,77.25,1.0887,81.76137,1347.49,19.7878480330446,3.033
2023-11-23,75.3,77.22,74.88,20680.0,1.96,76.34,1.0904,83.491928,1352.79,19.3144822584446,2.93
2023-11-24,76.68,77.19,76.0,13700.0,-0.14,75.77,1.0939,83.639594,1358.23,18.813748277378,2.999
2023-11-27,76.34,76.5,72.79,28360.0,-4.43,75.09,1.0953,80.033571,1352.9,20.664684067043,2.946
2023-11-28,73.04,73.71,72.01,23920.0,-0.78,76.59,1.099,79.6775,1350.84,21.042406900796,2.837
2023-11-29,72.33,73.25,70.56,28530.0,-2.37,77.99,1.0968,77.631504,1352.75,21.58321571084,2.769
2023-11-30,70.55,71.71,70.44,26250.0,-0.31,76.05,1.0886,76.811616,1357.44,22.77948724241,2.763
2023-12-01,70.79,73.13,70.57,21530.0,2.68,74.25,1.0881,78.832845,1367.83,23.76129592351,2.773
2023-12-04,72.03,72.08,70.15,31640.0,-2.79,73.32,1.0836,76.317948,1363.48,24.53668853453,2.651
2023-12-05,70.72,70.88,68.42,30660.0,-2.16,72.53,1.0795,74.38834499999999,1369.97,24.499208085072,2.667
2023-12-06,69.11,70.0,68.37,23020.0,0.07,69.65,1.0762,74.21475199999999,1376.39,24.42276214498,2.517
2023-12-07,68.86,70.19,68.65,22520.0,1.46,69.59,1.0792,75.511624,1375.49,24.03545198106,2.52
2023-12-08,70.0,70.76,68.45,22240.0,-1.93,71.44,1.0761,73.84198200000002,1388.16,23.501611733679,2.504
2023-12-11,68.5,68.5,66.26,29080.0,-1.87,71.56,1.0761,72.46457400000001,1391.9,21.059544317813,2.35
2023-12-12,67.3,68.6,66.88,23040.0,1.34,68.85,1.0792,73.64460799999999,1390.29,20.610260404414,2.24
2023-12-13,68.21,69.98,68.01,26590.0,0.94,69.72,1.0873,74.89322399999999,1388.3,20.048774021919,2.292
2023-12-14,69.12,70.16,65.99,23650.0,-3.12,71.91,1.0991,73.342943,1399.95,19.87777165251,2.347
2023-12-15,66.76,67.82,66.22,12690.0,1.26,71.78,1.0894,73.61075799999999,1401.8,19.811732351037,2.425
2023-12-18,68.26,71.38,67.03,4270.0,3.02,72.82,1.0922,76.028042,1396.76,19.8260616434125,2.416
2023-12-19,69.99,69.99,68.75,1040.0,0.22,73.94,1.098,76.59648000000001,1400.18,19.5647620621234,2.366
2023-12-20,69.75,73.55,69.75,1450.0,4.93,74.45,1.0938,80.06616000000001,1399.76,19.1040603778827,2.347
2023-12-21,73.5,76.42,73.5,820.0,3.66,74.06,1.1008,83.52870399999999,1395.62,18.2099807648727,2.459
2023-12-22,75.88,77.08,75.0,450.0,1.4,73.73,1.101,84.71094,1396.21,17.4214324908787,2.49
2023-12-27,77.27,78.57,77.08,960.0,1.04,74.34,1.1103,86.314722,1400.14,14.3117209974555,2.437
2023-12-28,77.69,78.02,76.98,940.0,0.26,71.97,1.1059,86.19384600000001,1394.89,14.0998681238703,2.377
2023-12-29,78.0,78.61,77.28,690.0,0.05,71.84,1.1036,86.058728,1395.52,14.019072124015,2.327
2024-01-02,78.17,78.22,73.04,690.0,-4.99,70.62,1.0947,81.106323,1395.11,14.5185866148,2.386
2024-01-03,74.2,75.58,74.2,210.0,1.8,72.89,1.0921,82.36618200000001,1380.98,14.449772242972,2.448
2024-01-04,75.45,76.1,73.1,1390.0,-2.17,72.36,1.0943,80.737454,1389.78,14.871363326098,2.559
2024-01-05,73.32,74.54,73.18,380.0,0.26,73.86,1.0941,80.930577,1387.65,15.41002803773,2.621
2024-01-08,73.68,73.75,69.89,780.0,-5.42,70.92,1.0949,76.59920399999999,1388.91,18.03426318829,2.598
2024-01-09,69.5,70.73,69.25,480.0,-0.09,72.29,1.0931,76.40769,1386.25,19.477124323444,2.697
2024-01-10,70.3,70.5,67.47,750.0,-3.12,71.44,1.0971,74.29561199999999,1382.54,20.991127685999,2.562
2024-01-11,67.67,67.7,65.2,1060.0,-2.6,72.09,1.097,72.35811999999999,1377.33,22.07414387496,2.54
2024-01-12,66.93,66.93,63.0,510.0,-3.27,72.79,1.0949,69.85462,1390.45,22.906677193538,2.617
2024-01-15,66.0,67.46,64.61,22190.0,4.86,72.79,1.0948,73.24212,1384.34,23.191104200468,3.066
2024-01-16,66.98,67.4,65.05,22430.0,-2.11,72.52,1.0874,71.21382599999998,1381.83,22.994974742902,2.477
2024-01-17,65.39,66.07,62.86,25630.0,-3.33,72.48,1.0881,68.887611,1367.96,22.60916306224,2.496
2024-01-18,63.09,64.13,62.5,18190.0,-0.05,73.95,1.0874,68.810672,1381.31,22.210786108,2.413
2024-01-19,63.37,64.23,62.93,15140.0,0.22,73.25,1.0897,69.108774,1379.9,21.85155233786,2.252
2024-01-22,63.03,63.03,60.86,21640.0,-1.59,74.76,1.0881,67.908321,1388.04,20.77383774136,2.125
2024-01-23,62.0,63.8,61.6,20280.0,1.38,74.27,1.0851,68.65427700000001,1385.89,19.8854654215649,2.167
2024-01-24,63.36,66.1,63.16,25090.0,4.0,74.98,1.0883,71.61014,1406.94,18.979189732663,2.262
2024-01-25,66.43,66.43,62.9,25610.0,-3.63,77.19,1.0846,68.774486,1413.13,18.368173618718,2.18
2024-01-26,63.15,65.03,62.1,21960.0,-0.49,77.86,1.0852,68.47612,1421.09,17.726350401501,2.175
2024-01-29,63.6,64.06,61.58,22580.0,-2.11,76.67,1.0833,66.915441,1422.1,17.38009369983,2.054
2024-01-30,61.63,64.02,61.3,22870.0,3.64,77.65,1.084,69.39768,1426.39,17.62017497445,2.104
2024-01-31,63.92,65.14,62.94,21320.0,0.59,75.71,1.0816,69.65504,1424.37,18.00726835545,2.121
2024-02-01,64.16,64.87,62.1,22150.0,-3.23,73.79,1.0872,67.75430399999999,1418.98,18.22901770013,2.064
2024-02-02,62.05,64.37,61.9,17960.0,1.89,72.3,1.0784,68.47840000000001,1416.46,18.31243254716,2.086
2024-02-05,63.8,64.31,62.07,19160.0,-1.43,72.85,1.0741,67.227919,1417.34,17.633626414405,2.074
2024-02-06,62.79,63.97,62.0,19280.0,1.44,73.37,1.0754,68.277146,1428.74,17.300453328426002,2.007
2024-02-07,63.35,63.68,62.25,17670.0,-1.84,73.91,1.0771,67.124872,1425.04,17.378049835683,1.98
2024-02-08,62.5,62.5,60.27,26070.0,-2.58,76.19,1.0776,65.42109599999999,1431.64,17.485347382717002,1.948
2024-02-09,60.5,60.5,58.2,26390.0,-3.15,76.77,1.0782,63.39816,1436.39,17.479198910668,1.885
2024-02-12,58.64,58.8,56.59,24580.0,-2.72,76.82,1.0771,61.61012,1442.11,18.402362991592,1.8
2024-02-13,57.2,57.89,55.65,23800.0,-0.96,77.56,1.0709,60.666485,1427.38,18.7706699240596,1.742
2024-02-14,56.43,57.57,55.41,23610.0,-0.37,76.36,1.0725,60.5319,1432.11,18.6300699748112,1.665
2024-02-15,56.44,59.05,56.13,28070.0,2.68,77.59,1.0771,62.417945,1440.41,18.320524543304,1.647
2024-02-16,57.95,58.21,56.29,20130.0,-1.45,78.46,1.0774,61.530314,1447.13,18.246791401113,1.68
2024-02-19,57.11,57.11,52.9,29610.0,-6.95,78.11,1.0777,57.268978,1445.12,17.835102902126,1.558
2024-02-20,53.5,55.04,51.86,30450.0,2.01,77.04,1.0803,58.563063,1441.72,17.6488236499629,1.646
2024-02-21,54.05,54.98,53.28,18580.0,0.55,77.31,1.0817,58.963467,1445.06,17.4366582611609,1.863
2024-02-22,54.48,54.48,52.37,22360.0,-3.52,77.93,1.0823,56.91815700000001,1462.92,17.215286576682,1.832
2024-02-23,52.9,53.01,51.12,26230.0,-0.15,76.08,1.0818,56.805318,1467.12,17.206924469985,1.699
2024-02-26,52.11,54.52,51.55,23890.0,2.51,77.09,1.0847,58.389401,1460.28,17.611074513186,1.744
2024-02-27,53.76,56.14,52.45,30420.0,3.96,78.23,1.0844,60.683024,1464.91,17.994277164269,1.808
2024-02-28,56.21,58.87,55.45,38360.0,2.23,77.83,1.0836,61.99275599999999,1462.67,18.468784692329,2.052
2024-02-29,57.53,57.81,55.25,27040.0,-1.35,77.45,1.0803,60.972132,1459.2,18.904974509439,2.008
2024-03-01,56.5,56.84,55.08,22850.0,-0.23,79.09,1.0837,61.02314700000001,1467.75,18.904974509439,1.975
2024-03-04,56.4,57.77,53.5,33980.0,1.72,78.17,1.0854,62.171712,1471.15,19.0555271288,2.073
2024-03-05,57.28,61.23,56.73,48660.0,4.75,77.41,1.0855,65.13,1469.72,19.231796985683,2.095
2024-03-06,60.25,62.8,58.09,44520.0,-2.02,78.41,1.0897,64.063463,1478.07,19.50102957346,2.072
2024-03-07,58.79,61.09,57.4,36110.0,1.11,78.32,1.0946,65.063024,1490.95,19.84630189312,1.952
2024-03-08,59.0,60.2,57.8,22800.0,-1.58,77.5,1.0937,63.98145,1487.47,19.80475662304,1.923
2024-03-11,58.22,58.24,55.8,28030.0,-4.05,77.53,1.0926,61.327638,1479.08,19.31936660656,1.862
2024-03-12,56.26,57.08,55.24,26900.0,1.55,77.25,1.0924,62.2668,1491.54,19.16330256651,1.823
2024-03-13,56.86,57.9,55.65,23400.0,-1.98,79.3,1.0946,61.155302,1495.66,18.80503534389,1.784
2024-03-14,55.85,59.18,55.08,30350.0,5.24,80.74,1.0881,63.98028,1494.29,18.51104883519,1.862
2024-03-15,58.9,60.25,58.14,27060.0,0.99,80.58,1.0887,64.647006,1492.53,18.150976137,1.789
2024-03-18,59.5,62.32,59.5,33590.0,3.44,82.16,1.0871,66.769682,1494.49,18.018009265027,1.833
2024-03-19,61.3,62.87,59.65,26860.0,-0.18,82.73,1.0865,66.613315,1503.42,17.76949517662,1.876
2024-03-20,61.3,61.46,59.99,21680.0,-2.12,81.27,1.0918,65.518918,1501.71,17.71614232538,1.845
2024-03-21,60.04,60.26,58.8,22930.0,-1.07,80.64,1.086,64.47582,1516.35,17.633648356737,1.831
2024-03-22,59.1,62.06,58.8,24380.0,3.59,80.17,1.0805,66.45075,1515.1,17.698868978701,1.812
2024-03-25,61.69,65.49,61.68,33710.0,5.43,81.38,1.0836,70.26062399999999,1518.73,17.508545146297,1.789
2024-03-26,64.45,65.74,62.16,33890.0,-2.84,81.04,1.083,68.229,1523.29,17.317596146938,1.788
2024-03-27,62.5,63.31,61.08,22310.0,-0.62,80.78,1.0826,67.781586,1524.88,16.85713017885,1.953
2024-03-28,62.5,62.89,61.32,27640.0,-1.09,82.42,1.0787,66.803891,1526.34,16.43612246606,1.997
2024-04-02,61.22,61.5,58.56,27640.0,-4.89,84.22,1.0768,63.42352,1521.0,14.22182956994,2.105
2024-04-03,59.29,59.43,56.91,23140.0,-2.29,84.61,1.0835,62.35542499999999,1531.46,14.220110076589,2.067
2024-04-04,57.5,59.24,57.1,22260.0,1.46,85.81,1.0835,63.265565,1529.9,14.280582855422,1.997
2024-04-05,58.87,61.15,58.26,25370.0,4.49,86.1,1.0835,66.10433499999999,1520.1,14.31938123088,2.01
2024-04-08,60.72,63.77,59.69,32010.0,3.9,85.53,1.0858,68.828862,1530.97,14.35071878914,2.051
2024-04-09,63.39,64.64,62.53,27840.0,0.9,84.46,1.0855,69.42858,1520.05,14.23286799582,2.064
2024-04-10,63.82,65.07,62.3,25550.0,-1.74,85.44,1.0742,67.51347,1524.45,14.10240115064,2.074
2024-04-11,62.98,68.92,62.81,47860.0,9.51,84.45,1.0724,73.813292,1518.09,13.99709107577,2.0
2024-04-12,68.6,71.81,68.07,46290.0,4.08,85.08,1.0642,76.239288,1521.43,13.97170793868,2.029
2024-04-15,71.55,71.64,69.12,29520.0,-2.07,84.86,1.0622,74.523952,1521.47,13.89864557823,1.946
2024-04-16,70.26,74.9,69.87,36630.0,5.83,84.83,1.0617,78.831225,1501.87,14.12279759366,1.988
2024-04-17,74.13,74.48,69.24,37880.0,-5.28,82.15,1.0671,75.049143,1494.71,14.55294930449,1.962
2024-04-18,69.9,72.22,68.15,31330.0,1.73,82.1,1.0643,76.150665,1500.8,15.08792965789,1.986
2024-04-19,72.57,73.3,68.13,28400.0,-4.23,82.22,1.0654,73.00120799999999,1495.88,15.47125101418,1.988
2024-04-22,68.0,68.19,66.02,25670.0,-3.09,81.9,1.0654,70.74256,1502.71,17.30200527254,2.065
2024-04-23,66.39,67.21,65.34,22880.0,-0.03,82.56,1.0699,71.019962,1518.62,17.94913211182,2.094
2024-04-24,66.25,67.45,64.8,22730.0,0.71,82.09,1.0697,71.509445,1515.77,18.13849738277,1.979
2024-04-25,67.0,69.92,66.54,27090.0,2.33,82.75,1.0729,73.397089,1504.93,18.37584334906,1.986
2024-04-26,68.21,69.2,66.57,18840.0,-1.32,83.13,1.0692,72.181692,1519.43,18.823943552239,1.923
2024-04-29,67.0,67.35,65.01,18420.0,-2.53,82.03,1.0719,70.53102,1518.59,17.62640004991,2.373
2024-04-30,65.95,69.6,65.38,26240.0,5.17,81.28,1.0665,73.8018,1503.61,16.67649371737,2.319
2024-05-01,69.19,69.26,67.35,12260.0,-1.86,78.44,1.0709,72.724819,1496.99,15.47577727695,2.266
2024-05-02,67.88,73.18,67.25,38250.0,7.04,78.48,1.0725,77.960025,1496.99,14.49299811132,2.331
2024-05-03,72.69,74.55,71.45,25960.0,-1.17,77.76,1.0758,77.28547200000001,1504.86,13.76574181665,2.416
2024-05-06,71.74,74.49,71.52,18250.0,2.55,78.14,1.0768,79.327856,1515.93,13.77614650852,2.463
2024-05-07,73.25,74.3,70.57,31160.0,-3.83,78.06,1.0752,76.17791999999999,1528.47,14.2177629423,2.471
2024-05-08,71.03,72.7,69.61,21900.0,1.51,78.56,1.0745,77.27804,1534.38,14.97246367368,2.474
2024-05-09,71.4,74.08,71.13,14640.0,2.36,78.8,1.0781,79.36972200000001,1541.34,15.08158009698,2.537
2024-05-10,73.5,75.5,71.28,22200.0,-2.76,77.84,1.0769,77.095271,1552.63,15.05556635769,2.484
2024-05-13,71.33,71.49,68.75,24980.0,-2.12,78.6,1.0788,75.59151599999998,1551.25,14.41786555376,2.587
2024-05-14,70.02,71.32,69.02,15410.0,0.04,77.65,1.0818,75.83418,1551.56,14.00616751957,2.559
2024-05-15,70.2,71.83,69.09,22110.0,-1.3,78.16,1.0882,75.292558,1557.64,13.7224829977,2.631
2024-05-16,69.09,71.27,68.88,19430.0,2.31,78.74,1.0865,76.913335,1554.53,13.8274565499392,2.687
2024-05-17,70.5,71.52,69.6,19400.0,-0.38,79.58,1.087,76.65523999999999,1552.83,13.94953153278,2.789
2024-05-20,71.0,74.9,71.0,28800.0,5.28,79.3,1.0855,80.58751999999998,1554.12,14.06164536846,2.901
2024-05-21,74.18,76.64,73.05,27580.0,2.64,78.66,1.0854,82.70748,1547.76,15.06434847066,2.839
2024-05-22,75.83,77.5,75.5,26140.0,0.62,77.15,1.0821,82.964607,1543.25,15.03918580628,3.052
2024-05-23,76.5,78.1,75.52,28440.0,-0.74,76.46,1.0813,82.28692999999998,1547.98,15.08593979726,2.923
2024-05-24,76.1,76.7,73.9,20910.0,-0.42,77.23,1.0845,82.18341000000001,1547.46,15.9683618735,2.773
2024-05-27,75.7,76.99,75.58,11680.0,0.96,78.65,1.0858,83.07455800000001,1553.88,15.48057276714,2.78
2024-05-28,75.99,76.24,74.15,20350.0,-2.5,79.35,1.0855,80.97829999999999,1545.5,14.68441849399,2.825
2024-05-29,74.5,75.6,72.95,21290.0,-0.87,78.8,1.08,79.86600000000001,1527.51,14.73008326551,2.666
2024-05-30,73.66,75.84,73.37,19230.0,1.69,77.54,1.0832,81.45664,1530.32,14.56473518227,2.647
2024-05-31,75.48,76.42,73.85,19010.0,-1.5,76.73,1.0841,80.29928699999999,1530.66,14.27461847059,2.662
2024-06-03,74.44,77.8,74.25,29510.0,0.76,74.09,1.0902,81.361626,1535.05,14.33594239172,2.804
2024-06-04,74.52,74.71,72.27,29740.0,-2.75,73.06,1.0878,78.95252400000001,1519.03,14.49654425014,2.67
2024-06-05,72.72,73.26,70.96,25060.0,-0.8,73.82,1.0868,78.2496,1538.33,14.56041838065,2.828
2024-06-06,71.82,72.98,71.25,19250.0,-0.65,75.24,1.0888,77.88186400000001,1546.53,14.78761497537,2.892
2024-06-07,71.78,71.88,71.02,14700.0,-0.15,75.22,1.08,77.1336,1540.61,14.92026752224,2.996
2024-06-10,71.14,71.2,69.29,27320.0,-0.71,77.33,1.0763,76.320433,1531.79,14.73995018276,2.977
2024-06-11,70.8,72.17,69.87,22850.0,-0.71,77.55,1.0739,75.613299,1514.29,14.56608702285,3.193
2024-06-12,70.45,71.75,69.97,20420.0,-0.16,78.15,1.0807,75.97321,1532.78,14.66644103247,3.122
2024-06-13,70.3,71.99,70.3,18920.0,0.81,78.26,1.0735,76.078945,1504.48,14.54533535788,3.037
2024-06-14,70.75,71.09,68.18,32670.0,-3.3,78.05,1.07,73.3271,1475.66,14.40740005766,2.963
2024-06-17,68.7,69.21,67.63,22760.0,-0.54,79.72,1.0734,73.162944,1485.86,14.23137300856,2.867
2024-06-18,68.26,69.25,67.72,25050.0,0.32,80.71,1.0738,73.426444,1500.52,14.3425102651,2.99
2024-06-19,68.74,70.81,68.5,20840.0,3.45,80.59,1.0742,75.988908,1492.42,14.23907298125,2.916
2024-06-20,70.6,71.59,69.07,21090.0,-2.19,81.29,1.07,74.0333,1511.69,14.31870255403,2.854
2024-06-21,69.51,69.51,67.94,18860.0,-1.65,79.96,1.0691,72.75225499999999,1498.03,14.592558914824,2.836
2024-06-24,68.02,68.27,67.01,25780.0,-0.72,80.86,1.0732,72.505392,1508.99,14.668126708584,2.948
2024-06-25,67.45,68.07,66.85,20560.0,0.36,80.07,1.0713,72.63413999999999,1502.22,14.5797210802,2.863
2024-06-26,68.35,69.09,66.8,22830.0,-0.84,80.19,1.0679,71.79491700000001,1493.37,14.94388569524,2.745
2024-06-27,67.03,67.78,66.42,19500.0,-1.1,80.83,1.0702,71.157598,1488.28,14.708487621539,2.675
2024-06-28,66.71,68.4,65.79,22060.0,1.31,80.64,1.0713,72.162768,1484.29,14.421226247688,2.598
2024-07-01,67.41,69.68,67.13,19710.0,1.44,82.32,1.0738,73.372754,1496.86,14.47094416876,2.492
2024-07-02,68.3,71.03,67.52,27020.0,3.81,81.91,1.0744,76.207192,1496.2,14.28251898033,2.454
2024-07-03,70.67,71.95,70.0,25070.0,-0.03,83.02,1.0786,76.483526,1513.11,13.92669671473,2.447
2024-07-04,70.76,71.16,69.83,19110.0,-1.03,83.94,1.081,75.86458,1522.89,13.40504784166,2.371
2024-07-05,70.12,71.15,69.94,12630.0,0.24,82.26,1.0836,76.23125999999999,1519.36,13.16548506919,2.35
2024-07-08,70.59,71.85,68.8,25020.0,-1.86,81.52,1.0822,74.71508800000001,1516.0,12.83307764738,2.382
2024-07-09,69.15,69.19,68.18,16720.0,-0.75,80.56,1.0812,74.08382399999999,1500.8,12.842515120184,2.36
2024-07-10,68.66,69.4,67.86,15810.0,-0.82,81.07,1.083,73.60068,1514.15,12.914310865904,2.345
2024-07-11,68.15,68.83,67.6,16480.0,0.82,81.38,1.0865,74.44698,1517.16,13.377615842374,2.282
2024-07-12,68.55,69.52,67.69,18190.0,1.21,81.02,1.0906,75.63310999999999,1531.57,13.712017710154,2.331
2024-07-15,69.58,69.58,67.1,22050.0,-2.55,80.84,1.0894,73.621652,1517.96,14.05712137574,2.178
2024-07-16,67.85,68.27,67.16,18320.0,0.53,79.71,1.0897,74.034218,1511.04,14.24605888136,2.206
2024-07-17,68.01,68.13,66.41,19670.0,-2.24,81.44,1.0937,72.643554,1493.35,14.25431177453,2.071
2024-07-18,66.43,66.98,66.01,17930.0,-0.47,81.3,1.0896,72.03345599999999,1492.88,14.21359506572,2.168
2024-07-19,66.35,67.49,65.73,15460.0,-0.17,78.64,1.0877,71.78819999999999,1481.59,14.24907873066,2.165
2024-07-22,66.28,66.73,64.25,25440.0,-1.83,78.4,1.0889,70.54983100000001,1495.85,14.19223686076,2.286
2024-07-23,64.82,66.22,64.26,19170.0,1.54,75.92,1.0851,71.388729,1494.5,14.14040629085,2.224
2024-07-24,65.79,69.02,65.55,26230.0,4.73,76.58,1.0839,74.68071000000002,1482.37,14.06956142132,2.158
2024-07-25,68.91,68.91,66.65,21150.0,-2.64,77.11,1.0844,72.741552,1459.79,13.93044221441,2.072
2024-07-26,66.9,68.15,66.79,12680.0,0.94,76.0,1.0857,73.512747,1474.98,13.82360852822,2.051
2024-07-29,67.7,68.9,67.2,16079.999999999998,1.58,74.8,1.0819,74.413082,1465.62,13.8914969636,2.036
2024-07-30,68.67,69.29,67.47,20660.0,-0.29,73.88,1.0815,74.16927,1473.41,14.05553746461,2.244
2024-07-31,68.95,69.44,68.04,20380.0,0.96,76.84,1.0825,74.9523,1489.26,14.21164522631,2.162
2024-08-01,69.55,71.5,68.83,29180.0,2.79,75.4,1.0791,76.799547,1463.53,14.35393158419,2.096
2024-08-02,71.18,71.31,69.45,23240.0,-1.03,72.59,1.0908,76.83595199999999,1424.08,14.36219690873,2.078
